"eventid","iyear","imonth","iday","extended","country","country_txt","provstate","city","multiple","success","attacktype1","attacktype1_txt","targtype1","targtype1_txt","target1","gname","weaptype1","weaptype1_txt","weapsubtype1_txt","weapdetail","property","propextent_txt","ishostkid"
197810000001,1978,10,0,0,83,Guatemala,Totonicapan,San Carlos,0,0,1,Assassination,8,Educational Institution,Professor,Unknown,5,Firearms,Handgun,Pistol,0,,0
197810000006,1978,10,0,0,83,Guatemala,Guatemala,Guatemala city,0,1,6,Hostage Taking (Kidnapping),8,Educational Institution,"Antonio Ciani, university director",Unknown,13,Unknown,,,0,,1
197810030005,1978,10,3,0,61,El Salvador,San Salvador,San Salvador,0,1,7,Facility/Infrastructure Attack,6,Airports & Aircraft,Nicaraguan Airline (Lancia) offices,People's Liberation Forces (FPL),8,Incendiary,,Incendiary bombs,1,Minor (likely < $1 million),0
197810030006,1978,10,3,0,83,Guatemala,Unknown,Unknown,0,1,3,Bombing/Explosion,6,Airports & Aircraft,Nicaraguan Airline (Lancia) offices,Guerrilla Army of the Poor (EGP),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197810060001,1978,10,6,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,8,Educational Institution,"Edgar Reyes Castillo, Student",Unknown,5,Firearms,Unknown Gun Type,Firearm,0,,0
197810060002,1978,10,6,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,1,Business,"Arnulfo Cifuentes, Leader",Unknown,5,Firearms,Handgun,Pistol,0,,0
197810100005,1978,10,10,0,83,Guatemala,Guatemala,Guatemala City,0,1,7,Facility/Infrastructure Attack,1,Business,Pollo Campero Restaurant,Unknown,8,Incendiary,,Incendiary,1,Unknown,0
197810110004,1978,10,11,0,61,El Salvador,La Libertad,Lourdes,0,1,7,Facility/Infrastructure Attack,4,Military,Military garrison,People's Liberation Forces (FPL),8,Incendiary,,Incendiary,1,Minor (likely < $1 million),0
197810110005,1978,10,11,0,61,El Salvador,Santa Ana,Coatepeque,0,1,3,Bombing/Explosion,4,Military,local military commander's office,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197810120001,1978,10,12,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,2,Government (General),Miguel Angel Vargas Body Guard for Secretary Feneral of Christian *,Guerrilla Army of the Poor (EGP),5,Firearms,Handgun,Pistol,0,,0
197810130007,1978,10,13,0,61,El Salvador,Unknown,Unknown,0,1,2,Armed Assault,4,Military,"1st artillery brigade",People's Liberation Forces (FPL),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
197810200002,1978,10,20,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,8,Educational Institution,"Oliverio Castaneda de Leon, President",Secret Anti-Communist Army (ESA),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
197810250002,1978,10,25,0,61,El Salvador,Santa Ana,Chalchuapa,0,1,3,Bombing/Explosion,7,Government (Diplomatic),Consulate,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197810280001,1978,10,28,0,83,Guatemala,San Marcos,Nuevo Progresso,0,1,1,Assassination,8,Educational Institution,"Enrique Ventura Cifuentes, 14 student",Secret Anti-Communist Army (ESA),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
197810290001,1978,10,29,0,61,El Salvador,La Paz,Zacatecoluca,0,1,3,Bombing/Explosion,14,Private Citizens & Property,Municipal market,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197810310002,1978,10,31,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,3,Police,Police,Other,5,Firearms,Handgun,Pistols,1,Unknown,0
197811060001,1978,11,6,0,61,El Salvador,Santa Ana,Santa Ana,0,1,1,Assassination,1,Business,"Roberto Saade Hanania (42), Industrialist",People's Liberation Forces (FPL),5,Firearms,Handgun,Pistol,0,,0
197811060005,1978,11,6,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,1,Business,theatre,Guerrilla Army of the Poor (EGP),5,Firearms,Handgun,Pistols,1,Unknown,0
197811070001,1978,11,7,0,61,El Salvador,San Salvador,San Salvador,0,0,1,Assassination,2,Government (General),"Ricardo Avila Moriera, 56, judge",People's Revolutionary Army (ERP) (El Salvador),5,Firearms,Rifle/Shotgun (non-automatic),Shotgun; Automatic firearm; Pistol,0,,0
197811070003,1978,11,7,0,61,El Salvador,San Salvador,San Salvador,0,0,1,Assassination,2,Government (General),"Avila Moriera, magistrate",People's Liberation Forces (FPL),13,Unknown,,,0,,0
197811070004,1978,11,7,0,61,El Salvador,Unknown,Unknown,0,1,3,Bombing/Explosion,2,Government (General),Government party office : Conciliacion Nacional,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811070005,1978,11,7,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Bank (ID unknown),People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811070006,1978,11,7,0,61,El Salvador,Unknown,Unknown,0,1,3,Bombing/Explosion,2,Government (General),Offices of National Democratic Order Organization,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811070007,1978,11,7,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Bank ID unknown (100 meters from Governmental Palace),People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811080004,1978,11,8,0,61,El Salvador,San Miguel,San Miguel,0,1,9,Unknown,2,Government (General),National Coalition Party headquarters,People's Liberation Forces (FPL),13,Unknown,,,1,,0
197811080005,1978,11,8,0,61,El Salvador,Santa Ana,Santa Ana,0,1,3,Bombing/Explosion,2,Government (General),Office of Democratic Nationalist Organization,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,,0
197811080006,1978,11,8,0,61,El Salvador,Santa Ana,Santa Ana,0,1,1,Assassination,2,Government (General),"Fernando Moreyra, Mayor, house",People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197811080007,1978,11,8,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,1,Business,Savings and loan Ass'n (ATLACATL),People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197811080008,1978,11,8,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Banco Financiero (Branch: Bouluard de los Heroes,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811080009,1978,11,8,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Banco Cuscatlan (main office ),People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811110002,1978,11,11,0,61,El Salvador,San Miguel,San Miguel,0,1,9,Unknown,14,Private Citizens & Property,"3 Helicopters belonging to an estate",People's Liberation Forces (FPL),13,Unknown,,,1,Unknown,0
197811130002,1978,11,13,0,61,El Salvador,San Salvador,San Salvador,0,1,9,Unknown,10,Journalists & Media,Radio Femenina,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130003,1978,11,13,0,61,El Salvador,San Salvador,San Salvador,0,1,9,Unknown,10,Journalists & Media,Radio; La Romantica,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130004,1978,11,13,0,61,El Salvador,San Salvador,San Salvador,0,1,9,Unknown,10,Journalists & Media,Radio Exquisita,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130005,1978,11,13,0,61,El Salvador,Sonsonate,Sonsonate,0,1,9,Unknown,10,Journalists & Media,two radio stations,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130006,1978,11,13,0,61,El Salvador,Santa Ana,Santa Ana,0,1,9,Unknown,10,Journalists & Media,radio station,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130007,1978,11,13,0,61,El Salvador,Ahuachapan,Ahuachapan,0,1,9,Unknown,10,Journalists & Media,radio station,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130008,1978,11,13,0,61,El Salvador,Usulutan,Usulutan,0,1,9,Unknown,10,Journalists & Media,radio station,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811130009,1978,11,13,0,61,El Salvador,San Miguel,San Miguel,0,1,9,Unknown,10,Journalists & Media,radio station,People's Revolutionary Army (ERP) (El Salvador),13,Unknown,,,0,,0
197811150003,1978,11,15,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,14,Private Citizens & Property,House,People's Liberation Forces (FPL),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Minor (likely < $1 million),0
197811170001,1978,11,17,0,61,El Salvador,Chalatenango,San Jose de las Flores,0,1,1,Assassination,2,Government (General),"Jose Arnulfo Bires, Mayor",Farabundo Marti National Liberation Front (FMLN),5,Firearms,Unknown Gun Type,Firearm,0,,0
197811170002,1978,11,17,0,61,El Salvador,Santa Ana,Metapan,0,1,3,Bombing/Explosion,3,Police,Finance Police Office,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811170003,1978,11,17,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,McDonald's,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811170004,1978,11,17,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,21,Utilities,MASCOTA powerplant,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosives,1,Minor (likely < $1 million),0
197811240003,1978,11,24,0,61,El Salvador,San Salvador,San Salvador,0,1,6,Hostage Taking (Kidnapping),1,Business,General Manager Fritz Schuiteman,Unknown,13,Unknown,,,0,,1
197811250001,1978,11,25,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,2,Government (General),"HQ, National Conciliation Party",People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197811250002,1978,11,25,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,1,Business,Bayer Quimicas Unidas (United Bayer Chemicals),People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811250003,1978,11,25,0,61,El Salvador,San Salvador,San Marcos,0,1,1,Assassination,2,Government (General),Automobile of Raymund Marco Antonio Diaz,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197811250004,1978,11,25,0,61,El Salvador,La Libertad,El Playon,0,1,3,Bombing/Explosion,20,Unknown,Unknown,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197811300002,1978,11,30,1,61,El Salvador,San Salvador,San Salvador,0,1,6,Hostage Taking (Kidnapping),1,Business,"Ian Massie, 46, banker (manager)",Armed Forces of National Resistance (FARN),13,Unknown,,,0,,1
197812050001,1978,12,5,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,2,Government (General),"Alfonso Lobo Dubon, Lawyer",Other,5,Firearms,Unknown Gun Type,Firearm,0,,0
197812070001,1978,12,7,0,61,El Salvador,La Libertad,Puerto La Libertad,0,1,1,Assassination,7,Government (Diplomatic),"Carlos Alarcon Palomo (38), Consul and second secretary",Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
197812080003,1978,12,8,0,61,El Salvador,San Salvador,San Salvador,0,1,6,Hostage Taking (Kidnapping),1,Business,"Takakazu Suzuki, financial manager",Unknown,13,Unknown,,,0,,1
197812130004,1978,12,13,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,1,Business,Pedro Quevado Y Quevado,Unknown,5,Firearms,Handgun,Handguns,0,,0
197812220004,1978,12,22,0,83,Guatemala,Huehuetenango,Huehuetenango,0,1,3,Bombing/Explosion,14,Private Citizens & Property,General Populace,Guatemalan Labor Party (PGT),6,Explosives,Unknown Explosive Type,Explosive,0,,0
197812220005,1978,12,22,0,61,El Salvador,San Salvador,San Salvador,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Building housing televison station & 2 radio stations (YFU and Autoradio),People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Bomb; Unk,1,Minor (likely < $1 million),1
197812280002,1978,12,28,0,61,El Salvador,San Salvador,San Salvador,0,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,"Jorge Antonio Bonilla, 26, doctor and son of important coffee grower",Unknown,13,Unknown,,,0,,1
197812280003,1978,12,28,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,3,Police,"house of Victor Manuel Quinones, counterintelligence police chief",Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197812290007,1978,12,29,0,61,El Salvador,La Paz,Zacatecoluca,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio La Paz,Armed Forces of National Resistance (FARN),13,Unknown,,,0,,1
197812290008,1978,12,29,0,61,El Salvador,San Vicente,San Vicente,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio Lorenzana,Armed Forces of National Resistance (FARN),13,Unknown,,,0,,1
197901140003,1979,1,14,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Chanmico Farm,Other,6,Explosives,Unknown Explosive Type,Explosive; Occupied,1,Minor (likely < $1 million),0
197901160003,1979,1,16,1,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,7,Government (Diplomatic),Embassy,Other,13,Unknown,,Firearms; Demonstration,1,Unknown,1
197901170003,1979,1,17,1,61,El Salvador,San Salvador,San Salvador,0,1,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),"Ernesto Liebes, Honorary Consul General (also wealthy individual) *",Armed Forces of National Resistance (FARN),13,Unknown,,,0,,1
197901210002,1979,1,21,0,61,El Salvador,Santa Ana,Santa Ana,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio Station,People's Liberation Forces (FPL),13,Unknown,,,0,,0
197901210003,1979,1,21,0,61,El Salvador,Sonsonate,Sonsonate,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,radio station,People's Liberation Forces (FPL),13,Unknown,,,0,,0
197901220004,1979,1,22,0,83,Guatemala,Quiche,Nebaj,0,1,2,Armed Assault,14,Private Citizens & Property,town,Guerrilla Army of the Poor (EGP),5,Firearms,Unknown Gun Type,Unk,1,Unknown,1
197901250002,1979,1,25,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,2,Government (General),"Alberto Fuentes Mohr (54), Former Parlamentarian Deputy Foreign Minister *",Other,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Submachine gun,0,,0
197901250003,1979,1,25,0,83,Guatemala,Guatemala,Guatemala City,0,0,1,Assassination,14,Private Citizens & Property,"Ismael Marquez, Secretary General",Unknown,5,Firearms,Unknown Gun Type,Firearms,0,,0
197901260008,1979,1,26,0,83,Guatemala,,Candelaria,0,1,1,Assassination,2,Government (General),"Augusto Godoy, Administrator",Unknown,13,Unknown,,Ambush,0,,0
197901260009,1979,1,26,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,3,Police,"Salvador Alvarado, Police Security Agent",Unknown,13,Unknown,,,0,,0
197901300005,1979,1,30,0,61,El Salvador,San Miguel,San Miguel,0,1,9,Unknown,1,Business,stone quarry,Armed Forces of National Resistance (FARN),13,Unknown,,Weapons,1,Minor (likely < $1 million),0
197901310001,1979,1,31,0,61,El Salvador,San Salvador,Soyapango,0,1,3,Bombing/Explosion,14,Private Citizens & Property,Town,People's Liberation Forces (FPL),6,Explosives,Unknown Explosive Type,Explosive; Propaganda bombs,0,,0
197901310006,1979,1,31,0,61,El Salvador,Chalatenango,Chalatenango,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio Chalatenango,People's Liberation Forces (FPL),13,Unknown,,Arms,0,,1
197901310007,1979,1,31,0,61,El Salvador,Santa Ana,Santa Ana,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio musical,People's Liberation Forces (FPL),13,Unknown,,,1,Unknown,1
197902010001,1979,2,1,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,3,Police,Central Police Station,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197902010002,1979,2,1,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,2,Government (General),Political party headquarters of ORDEN,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197902010003,1979,2,1,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,2,Government (General),Political Party Headquarters of National Cenciliation Party,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
197902010004,1979,2,1,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,2,Government (General),Ex President - Col Arturo Amando Molinar,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197902010005,1979,2,1,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,4,Military,National Guard HQs,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive; Bomb - timed,1,Minor (likely < $1 million),0
197902010006,1979,2,1,0,61,El Salvador,San Miguel,San Miguel,0,1,3,Bombing/Explosion,2,Government (General),Governor's Offices,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
197902020001,1979,2,2,0,61,El Salvador,San Salvador,San Salvador,0,0,3,Bombing/Explosion,2,Government (General),Labor Ministry,People's Revolutionary Army (ERP) (El Salvador),6,Explosives,Unknown Explosive Type,Explosive; Bomb - timed,0,,0
197902060006,1979,2,6,0,61,El Salvador,Santa Ana,Santa Ana,0,1,6,Hostage Taking (Kidnapping),1,Business,"Jorge Alvarez, 54, coffee merchant",Unknown,13,Unknown,,,0,,1
197902070003,1979,2,7,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,2,Government (General),"Julio Larreynaga Toledo, Councilman",People's Liberation Forces (FPL),5,Firearms,Unknown Gun Type,Firearms,0,,0
197902070004,1979,2,7,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,1,Business,Harald Fiedler Buschel (54) and Franklin Fiedler Galdez (20) *,Unknown,5,Firearms,Unknown Gun Type,Firearm,0,,0
197902070006,1979,2,7,0,83,Guatemala,Quiche,Parraxtut,0,1,9,Unknown,14,Private Citizens & Property,town,Guerrilla Army of the Poor (EGP),13,Unknown,,,1,Unknown,0
197902070007,1979,2,7,0,83,Guatemala,Quiche,Salquil,0,1,9,Unknown,14,Private Citizens & Property,town,Guerrilla Army of the Poor (EGP),13,Unknown,,,1,Unknown,0
197902090001,1979,2,9,0,61,El Salvador,San Salvador,San Salvador,0,0,1,Assassination,2,Government (General),"Col. Jose Eduardo Iraheta, Under Secretary of Defense",Armed Forces of National Resistance (FARN),5,Firearms,Unknown Gun Type,Firearms,0,,0
